datetime,open,high,low,close,volume
2023-12-03 20:00:00,35607.634427749574,36302.411957436394,34939.30176718986,35518.75741644852,2101.3794005537766
2023-12-03 21:00:00,35285.07455044701,35331.1404555899,35198.61260888145,35158.31574554845,1070.5393162093856
2023-12-03 22:00:00,35465.77235320122,36048.71567983449,35315.377723632206,35604.7034248514,3210.8230646515103
2023-12-03 23:00:00,36234.7906364342,36703.16873908066,36213.38169548169,36363.110027354924,3313.7910234107853
2023-12-04 00:00:00,36216.877616879225,36685.77183401602,35902.562020288235,36357.340303862315,2706.2760188461443
2023-12-04 01:00:00,36999.19944478623,37094.17633545704,36793.60754751991,37348.70913644793,1289.1449302012675
2023-12-04 02:00:00,35689.32689274136,36153.42173923624,35068.399747930416,35691.35581470061,4573.371811216766
2023-12-04 03:00:00,36100.27814492897,36809.636033574025,35663.507512575794,36177.19999661153,3445.7232289115555
2023-12-04 04:00:00,36143.801679048054,36802.933469942196,35699.89020212137,35966.626886397615,1462.8531982758784
2023-12-04 05:00:00,35994.29800381512,36310.422001167564,35611.382961115865,36378.594928166276,3043.7223063765905
2023-12-04 06:00:00,36040.17839208287,36068.97303375552,35973.9723413006,35979.532697096234,2989.017263793886
2023-12-04 07:00:00,35046.39393478243,35300.33554219352,34734.46793281888,34992.38465060593,1241.6074751717078
2023-12-04 08:00:00,34936.55799086367,35513.982651750084,34238.172570415256,34875.986752485995,3427.43881441179
2023-12-04 09:00:00,35115.11427661954,35607.778698877446,34528.53083671479,35001.88631775547,4233.305595686258
2023-12-04 10:00:00,35854.0612989903,36183.448010689666,35213.37858506539,35723.29489567461,3996.0322169939127
2023-12-04 11:00:00,35594.926189853475,35634.152891392,35008.87255995506,35501.72011337966,1811.8776566567335
2023-12-04 12:00:00,35190.67938840688,35491.133698395504,35118.15724446352,34950.36295533672,4449.170118216845
2023-12-04 13:00:00,34939.80086661461,35267.55362651899,34780.86093252495,34802.60660785971,2370.1686626374035
2023-12-04 14:00:00,35397.50192546565,36054.872850736094,35395.29195226767,35742.4440529163,4786.033513167766
2023-12-04 15:00:00,35561.877480295494,36017.84198969367,35346.009682796604,35692.68387072511,1286.9918569028548
2023-12-04 16:00:00,35296.99737841197,35517.00562205464,35220.327074493965,35460.40556490507,2944.8347540793707
2023-12-04 17:00:00,35553.63109496865,35927.17053060326,35217.44069130848,35762.90132971653,3388.4975087101966
2023-12-04 18:00:00,35602.169869642676,35649.204115440196,35120.02571221042,35928.66572126374,1990.6003938984188
2023-12-04 19:00:00,36086.492364909114,36788.42388911166,35455.335791859834,35766.870233020585,4085.5207548809108
2023-12-04 20:00:00,35735.46581797044,35992.80398432779,35199.99333010359,35515.713587838334,3507.5827192428683
2023-12-04 21:00:00,35571.63474467155,35911.60520477899,34903.89426487869,35428.68592216657,1072.4377491518221
2023-12-04 22:00:00,35375.580668105475,35626.948205919536,35337.44700171151,35292.49584656582,3433.4743627849434
2023-12-04 23:00:00,34643.82319403942,35116.71950815949,34635.38407274536,34591.75882991454,2965.9129376737856
2023-12-05 00:00:00,34791.883332571706,35252.689412405314,34331.69936257225,34714.12737822418,1784.1168068140307
2023-12-05 01:00:00,34922.41096866165,35422.02656272867,34720.31329297057,34960.70494862909,4982.992908238119
2023-12-05 02:00:00,34924.96769698288,35112.26556963009,34747.89740100995,34931.13114889102,4588.64877931046
2023-12-05 03:00:00,34807.67413029531,35027.42784280659,34577.32593184795,34681.87314029229,2170.030780116254
2023-12-05 04:00:00,34099.9887592701,34185.41007071941,33915.987908441595,33729.0578150675,3164.283683194465
2023-12-05 05:00:00,33889.66609788742,34333.966379281424,33543.01791709014,33721.42615336579,2266.008559641163
2023-12-05 06:00:00,33718.308839624035,33745.1466762327,33421.487614048354,33625.711846928774,4101.983006544312
2023-12-05 07:00:00,33317.17020501322,33715.431887036524,32975.71681973073,33276.01026676181,4721.32573278582
2023-12-05 08:00:00,33236.52734918022,33814.64077042703,32789.35406224422,33048.796232145956,2435.3144276575345
2023-12-05 09:00:00,33438.55277758749,34034.315533718574,33179.651098466566,33356.49348791988,4222.33699657451
2023-12-05 10:00:00,34381.64572819276,34690.41887210518,34208.8382908309,34187.21968962293,2993.6301708528194
2023-12-05 11:00:00,34468.934634608675,34785.5688107377,34354.35952581873,34447.25033958723,2586.3142452463094
2023-12-05 12:00:00,34597.70982997006,34650.968979161284,34355.88974635657,34412.07731797132,4753.68740839508
2023-12-05 13:00:00,34560.48687208697,35024.12618920855,34047.74301309948,34413.79408092624,3041.618754876126
2023-12-05 14:00:00,33601.10126443745,34153.00568340387,33092.5788981984,33381.23512439481,2869.64200102986
2023-12-05 15:00:00,33587.844326712846,33752.19304446898,33139.846040540935,33562.065539378644,3689.737607849372
2023-12-05 16:00:00,33617.95943168335,33901.22495062902,33460.6084376166,33472.31840178369,2044.9368040731376
2023-12-05 17:00:00,34849.580487925996,35434.244467586796,34439.68930875089,35007.58574435944,2299.171483153263
2023-12-05 18:00:00,34753.40000553544,35363.058374849636,34356.731883779365,34823.9233888391,4728.183344954491
2023-12-05 19:00:00,34904.173676702245,35073.93360201904,34566.115447010685,34891.98306800862,3714.1193817477697
2023-12-05 20:00:00,34886.81779184962,35270.97094002538,34503.077458103224,34747.70913566224,4306.5485910840225
2023-12-05 21:00:00,34302.47877303985,34434.538617312675,33965.08601831279,34367.74272151897,2084.4470477417185
2023-12-05 22:00:00,34873.89018029737,34944.94835694351,34479.496916053,34994.32731511026,3175.1607597194884
2023-12-05 23:00:00,35249.85669664075,35892.194038789516,34745.427049321,35275.005427052645,4885.585067957993
2023-12-06 00:00:00,35645.37267016228,36230.31858550264,35567.21791326893,35931.19542161203,2274.8155961128705
2023-12-06 01:00:00,35190.678942764906,35725.60182705793,34663.082159342805,35271.55368921733,1641.9059052681675
2023-12-06 02:00:00,35892.07609823296,35927.0825867504,35794.53137741145,36056.0323971172,3043.544032898656
2023-12-06 03:00:00,35191.15056683682,35784.98630647366,35144.256248356294,35214.65217008006,2551.2843548995047
2023-12-06 04:00:00,35484.57911373695,35795.45530707232,34791.86357679621,35604.45745746664,1638.308931146854
2023-12-06 05:00:00,36579.80692664194,36830.30187669767,35879.675443928616,36434.07640837289,4554.205530813472
2023-12-06 06:00:00,36084.5387640766,36478.925712738026,36040.92226710311,36001.83329654289,4962.895642215111
2023-12-06 07:00:00,35801.38989927521,35866.80136050139,35484.0081136264,35863.9284032493,3274.3287227599913
2023-12-06 08:00:00,35851.21558181903,36393.749553020476,35717.67343313887,35912.538993137736,4098.707073493816
2023-12-06 09:00:00,35599.477754760934,36014.16544602648,35253.91725738247,35689.83133375554,4436.153478185198
2023-12-06 10:00:00,34824.14603922787,34954.10285488756,34245.94176825465,35015.74725313408,3803.9280240873077
2023-12-06 11:00:00,34858.42752663088,34989.657096507435,34195.69089351415,34610.06625502955,1176.6241964469248
2023-12-06 12:00:00,34327.27566976783,34453.77075485419,33891.83235618157,34160.024163623195,1630.5369268672712
2023-12-06 13:00:00,34564.07188508542,34603.47657750474,34319.423466644446,34603.74671143011,1283.956764605546
2023-12-06 14:00:00,34104.35976796852,34505.289563737046,33692.83912500939,33980.83997845923,1039.5184265682262
2023-12-06 15:00:00,34879.32697047728,35465.54254758037,34661.67905905783,35468.398385069406,2223.985635028946
2023-12-06 16:00:00,34487.70032430917,34499.76978751332,33860.14582284941,34576.6302426957,2569.4238419262388
2023-12-06 17:00:00,34326.66956620633,34360.31289130909,33729.11058446019,34313.225380366,1964.1189293437028
2023-12-06 18:00:00,34733.42817489117,35131.31368021153,34345.64212682552,34643.90810002606,1258.4185923452837
2023-12-06 19:00:00,34117.99601667419,34677.18702726785,33896.36625465084,34036.085142347496,3119.45236334671
2023-12-06 20:00:00,34231.725983976256,34455.42270738133,34030.86128435457,34236.88481827184,2093.2772798285664
2023-12-06 21:00:00,34885.29736111747,35129.225406400175,34861.9814274675,34904.8299762103,4184.1486194542495
2023-12-06 22:00:00,34081.55574383685,34488.044071778415,33525.46686761279,34003.730657046675,1032.2104865011247
2023-12-06 23:00:00,34173.872673103004,34361.29100026805,33866.045901573045,34127.19932263829,4370.108205150441
2023-12-07 00:00:00,34303.814070227214,34322.06943908004,34080.74807974819,34534.38451085882,4819.014715783828
2023-12-07 01:00:00,34694.72550611587,35204.89653851194,34367.82461712115,34934.90060432104,3864.5402526142784
2023-12-07 02:00:00,34076.25015067683,34502.64620947967,33518.259739264926,34119.19201541049,3934.576261050266
2023-12-07 03:00:00,33416.02184413469,33804.15294714581,33332.73962239781,33191.924022414685,4734.249246410933
2023-12-07 04:00:00,33676.99262694314,34176.54644581471,33099.327139093664,33767.66846112173,1836.2851412013965
2023-12-07 05:00:00,33825.484963559735,34282.28517441746,33218.311531427345,34088.35675034893,4978.262272834307
2023-12-07 06:00:00,33950.731388732675,34090.52827030109,33307.90286619462,34183.25674000311,4093.9248135141675
2023-12-07 07:00:00,34123.95549348116,34364.51644464497,33852.6782422287,34249.26306905385,3906.2828333111747
2023-12-07 08:00:00,33783.943132691915,33869.153089790445,33637.22595145554,34024.21841385197,2444.362315981171
2023-12-07 09:00:00,33900.06998127241,33988.11321812092,33646.7409833948,33909.11863413711,3183.1099416224424
2023-12-07 10:00:00,34046.606217921755,34507.049623970444,33819.915677010285,34153.53009031293,3615.671153093388
2023-12-07 11:00:00,33689.43050890857,34267.94548169114,33570.74000902582,33574.7558032392,3481.3714452688637
2023-12-07 12:00:00,34622.31776448095,35288.95843329415,34201.81817208031,34672.91230195397,3819.938553910323
2023-12-07 13:00:00,34859.234224936845,35297.30821184124,34526.93915996816,35090.96695304006,1329.5269563136426
2023-12-07 14:00:00,34263.58247633552,34389.74189387513,33670.34212932874,34162.6036879707,2422.5937313267873
2023-12-07 15:00:00,34591.85928065243,34664.952118306865,34569.64467886051,34442.864631201075,2736.0000663819087
2023-12-07 16:00:00,34104.51844553877,34658.956264583765,33665.34233330288,34121.14251213462,2042.517191499866
2023-12-07 17:00:00,34498.060747409996,34897.38026899848,33971.6556122488,34458.96371504393,1690.509081076895
2023-12-07 18:00:00,35077.3585369137,35511.11464411573,34544.542883085924,35191.21047369074,1555.7099196514512
2023-12-07 19:00:00,34667.017377737844,35208.8365739559,34052.666545432614,34588.45159842469,2465.5335690263405
2023-12-07 20:00:00,35148.705442360006,35643.09112479775,34636.213596674905,35450.710081706515,2973.7668022502635
2023-12-07 21:00:00,35355.09590582825,35945.142937011,34699.03963158932,35127.11279517392,1251.9057605866428
2023-12-07 22:00:00,35766.1259858255,35806.33705832217,35528.169228641294,35990.33216740924,4785.832378362198
2023-12-07 23:00:00,36714.52247715247,37263.41974155177,36345.02060831169,36574.11710623072,4060.9732914430333
2023-12-08 00:00:00,36591.82841915104,37214.513581268875,36581.5244066901,36263.236958812755,3923.407092741866
2023-12-08 01:00:00,36214.9603369723,36422.20772124521,36209.9209620077,36258.03353373392,1691.4420999549077
2023-12-08 02:00:00,35770.20312215953,36228.38170375497,35598.41556238776,35724.66622527833,3415.203072048756
2023-12-08 03:00:00,35362.29797967681,35584.48782998308,35291.00249680225,35166.106294132675,3118.89978723467
2023-12-08 04:00:00,35323.74712496976,36000.52967907904,35139.91431376966,35026.78446424618,4929.875383146775
2023-12-08 05:00:00,35494.323112378086,35518.05005397001,35368.64247436067,35492.83930995365,3990.6870803206316
2023-12-08 06:00:00,35632.66851204309,36045.85983624218,35612.34362022248,35806.52687444836,3303.0475348649247
2023-12-08 07:00:00,36046.260136561104,36166.296739973244,35390.719860468984,36151.687065459024,4403.250665880489
2023-12-08 08:00:00,36052.76108250006,36566.31118040768,36046.83175067379,36062.98323881202,1620.3770834428378
2023-12-08 09:00:00,36779.528121078714,36908.91135358314,36238.07304253732,36867.58706000307,1060.8661187639088
2023-12-08 10:00:00,36647.19970445974,36819.72245257726,36535.683824528714,36642.213095739564,3760.9333336580926
2023-12-08 11:00:00,38007.28428775455,38383.07812693423,37313.85687617356,37735.5846089648,1393.24584094895
2023-12-08 12:00:00,38320.11796163705,39021.249625623226,37635.87704722195,38047.873836013336,1461.7345599340367
2023-12-08 13:00:00,37891.53918342891,38051.98285198771,37395.992765234114,37853.0473420446,3978.7229056981223
2023-12-08 14:00:00,37356.09293439835,37463.8578070733,36853.8521069258,37326.08603891981,2082.139376535956
2023-12-08 15:00:00,37597.329142019946,38168.03917718762,37593.31439246054,37757.30252130983,3514.5248622755716
2023-12-08 16:00:00,37485.597749357024,37860.91819764784,36747.227762114744,37627.53775688857,4669.627704370993
2023-12-08 17:00:00,37842.59799640307,38532.68434574244,37178.20866989796,37957.09702365166,2265.8981265514335
2023-12-08 18:00:00,38079.21680868984,38190.87615887783,37397.51792796215,38025.85207769487,1868.5766313596753
2023-12-08 19:00:00,38042.8023523614,38534.260495724455,37541.2121598634,37780.18296423711,1426.251534964207
2023-12-08 20:00:00,37619.4054933272,37794.620993927696,37359.99190777012,37696.91484931411,1521.8494456789044
2023-12-08 21:00:00,36861.98188098427,36977.55188259651,36203.14867476949,36958.775789533865,1248.890781515371
2023-12-08 22:00:00,36638.72440495076,37139.52404479443,36425.10823715257,36201.16067501939,1350.5695153189606
2023-12-08 23:00:00,37066.92380211249,37507.04505348535,36649.7640841198,36912.29205217623,2728.0183552366157
2023-12-09 00:00:00,37173.970674177595,37735.1693502021,37099.822749353225,37045.52449838008,2283.460180095879
2023-12-09 01:00:00,36551.1012848216,36777.325244332525,35877.13141247973,36572.73043576331,3826.243257291992
2023-12-09 02:00:00,36637.691747747194,36965.94469691236,36534.541654966975,36490.52538825716,4480.966632988007
2023-12-09 03:00:00,36830.35043761161,37129.02371624711,36664.6898742646,36823.32788994362,4139.092812569537
2023-12-09 04:00:00,36388.42171951105,37104.61096800186,35982.22929707037,36350.11654852976,3122.549026662609
2023-12-09 05:00:00,36465.284272483805,36678.423098200576,35908.026903216174,36436.26711887661,1409.7684649306136
2023-12-09 06:00:00,36494.38863170681,36709.57212913788,36042.33168653892,36363.66677286755,3839.069135766214
2023-12-09 07:00:00,35922.903482791495,36177.631504506426,35756.12499989944,35808.13249067058,2451.3148989074944
2023-12-09 08:00:00,36101.79716296564,36509.45438300873,36101.116252364765,35906.79925159546,1342.6015756616407
2023-12-09 09:00:00,36382.18942614976,36565.79050371635,35831.25350941247,36451.3278542381,4369.865628850503
2023-12-09 10:00:00,36923.715047737394,37599.63314662989,36196.164756439706,37029.151201343004,2352.866068730022
2023-12-09 11:00:00,37450.61607375484,37649.61783547774,36843.98116732124,37306.3154888064,1872.9953300462853
2023-12-09 12:00:00,36761.7813897763,37420.41703155906,36423.42108796026,37041.288583687834,4485.808258475373
2023-12-09 13:00:00,36292.86886981874,36367.97700814317,35636.86273568288,36235.77992442739,4608.53547378802
2023-12-09 14:00:00,36550.38650342307,37030.33891415186,36250.784686222985,36830.0308832818,2355.8833487662396
2023-12-09 15:00:00,36807.27947887917,37474.95286808822,36420.851567944395,36689.10470713816,2419.205677125494
2023-12-09 16:00:00,37064.803322032196,37189.89661693087,36711.10890228004,36689.2297884999,3318.5141103325764
2023-12-09 17:00:00,38991.16906735956,39746.2930716338,38642.1015054058,39069.57988430796,3933.7659752426325
2023-12-09 18:00:00,39276.61432270614,39632.36882431037,38667.67694526457,39325.424373883914,1252.596807627454
2023-12-09 19:00:00,39844.39714279644,40598.026110089784,39424.62135192199,39851.24914299385,3373.374628753887
2023-12-09 20:00:00,40321.39802454304,40867.20463194695,40065.98848177571,40191.9194676049,4811.280247134327
2023-12-09 21:00:00,40647.09365019594,40892.266245064326,40437.226065848394,40640.06734776085,2048.375588719815
2023-12-09 22:00:00,40489.45902787577,40641.9443752253,40458.89165900047,40385.95593351566,4635.308856387735
2023-12-09 23:00:00,40868.9436381224,41117.21024782432,40392.25223410193,40807.16010119529,4800.673363052375
2023-12-10 00:00:00,40482.53103085361,40557.84263399133,40296.342628156184,40652.8880504065,2076.614563884359
2023-12-10 01:00:00,40364.12172748361,40480.26380960696,40244.53581427883,40401.300560868876,4016.8074635414023
2023-12-10 02:00:00,40121.43995356906,40205.422505026574,39596.787960897935,40243.80059337624,1955.10003327824
2023-12-10 03:00:00,40162.37702326222,40502.10538452828,39615.19736237491,40115.81507134759,3950.444646928531
2023-12-10 04:00:00,41319.70630659897,41977.16760361586,40698.12992169581,41249.04602519689,4189.679885155304
2023-12-10 05:00:00,40386.0737103031,40500.27224314322,39979.323837216376,40153.15055772302,1988.8228148425976
2023-12-10 06:00:00,40729.20380549035,40835.36075514427,40000.921160918624,40653.84732244643,3863.47817433294
2023-12-10 07:00:00,39922.84586989553,40436.59616549171,39175.21652138931,39259.90414730027,4248.418155456359
2023-12-10 08:00:00,39686.87993700081,39843.391483620544,39046.03926595745,39569.75959543605,2434.315488427647
2023-12-10 09:00:00,40231.355235484494,40309.894917838734,39719.93949228389,40214.885689948605,1670.8111039589078
2023-12-10 10:00:00,40263.49524503223,40397.85338373665,40018.91790161752,40376.97260252451,1367.8582692700543
2023-12-10 11:00:00,39724.62285606757,40458.52048249785,38943.68053007457,39671.25721929534,3301.526814439768
2023-12-10 12:00:00,39366.97100143759,40013.74770116869,39151.13279055178,39435.40527271522,4912.3924772628525
2023-12-10 13:00:00,39706.76987590493,39987.94507787786,39545.83284060027,39274.008042125286,4291.801280088865
2023-12-10 14:00:00,39341.58656004636,39857.60714976009,38993.685673238055,39330.406300341856,2743.358555738211
2023-12-10 15:00:00,39449.81585483735,39873.7243826271,39404.96885388359,39118.535475296754,3146.4836114198342
2023-12-10 16:00:00,39472.601774789255,40007.15890287915,38700.12732793275,39234.12735730576,2118.1115416472758
2023-12-10 17:00:00,39146.80160098635,39681.289444269874,38686.095767218416,39110.166938142516,1652.2634694402543
2023-12-10 18:00:00,40218.77364564901,40724.51186634937,39770.775043526766,40475.42250785091,2928.3246329290932
2023-12-10 19:00:00,40535.73315680801,40751.46543816181,40004.06949666316,40610.968848358134,2854.0062646687406
2023-12-10 20:00:00,39523.16186347921,39553.99500510969,39130.2829418577,39526.76459673313,3087.719811215041
2023-12-10 21:00:00,39616.38902086393,39977.34723807,39590.98420553203,39612.52040332964,4811.218342255763
2023-12-10 22:00:00,39285.49578847973,39985.54280437298,38804.39673730017,39145.31946408712,3415.581200579089
2023-12-10 23:00:00,39711.712455877845,40164.026683371856,39142.902634475744,39603.69989141473,3423.0873464894953
2023-12-11 00:00:00,39315.45208666149,39969.968689009445,38987.758532158965,39399.46449885496,1512.0990514443072
2023-12-11 01:00:00,39258.08386592804,40036.66929831739,38663.484404334704,38986.150868839846,4985.955464707282
2023-12-11 02:00:00,39510.577505418274,39639.868919713226,39331.19845679145,39627.73704551132,4091.3797769386742
2023-12-11 03:00:00,39943.455102503336,40496.094883903,39766.68407089359,39865.863529541,4508.813376376019
2023-12-11 04:00:00,39343.30689897545,39873.88567917718,39216.29333726944,39505.707625771516,2657.2016473239764
2023-12-11 05:00:00,39176.05628105497,39943.87207622766,38884.590528139815,39364.31553791436,3008.5123831424994
2023-12-11 06:00:00,38938.58362547449,39706.1415574815,38278.954646038874,38612.846016807496,3088.335236649106
2023-12-11 07:00:00,38611.91900918764,39142.19858801231,37972.57353937905,38499.63926255248,1776.3781571584207
2023-12-11 08:00:00,39494.64612932818,39687.07572935231,39192.255996863,39325.702312882895,3757.9566253078287
2023-12-11 09:00:00,39697.13698480866,40331.14459473444,39229.41044155817,39337.33643308015,4611.9068944698265
2023-12-11 10:00:00,39066.69500764114,39150.320498504225,38503.496783796,38865.00669470657,1654.823272553676
2023-12-11 11:00:00,39525.62598116853,40142.77855517746,39334.949006007104,40008.08680849003,1345.273093944658
2023-12-11 12:00:00,40586.70407967485,41325.5412945774,40450.21822973794,40710.394068630885,3952.875622161369
2023-12-11 13:00:00,41102.936709950416,41417.64824586287,40303.81670825037,41496.96754009218,2092.807326691928
2023-12-11 14:00:00,40343.25172697341,40852.08929604174,39844.96632412043,40510.49436233391,3495.4501664693175
2023-12-11 15:00:00,40101.13469054028,40446.11892325972,39314.017009566975,39952.390927946,3783.033351968723
2023-12-11 16:00:00,40734.5902651336,41091.2338680803,40459.42323022506,40656.833798775864,2287.6430543272872
2023-12-11 17:00:00,40380.755532324205,40631.41575227271,39812.97650816161,40499.5630200275,4260.578389703138
2023-12-11 18:00:00,40602.66524639732,41221.55512346749,40421.899227655034,40691.48483601151,3199.9559284568677
2023-12-11 19:00:00,40989.98227311199,41757.45948850575,40775.85046530696,40871.65607816495,4475.997631807211
2023-12-11 20:00:00,40526.51703732295,41289.02415181578,40111.604836541446,40220.543217554354,4053.17421023579
